timestamp_ns,timestamp_iso,valor
1787184001656250000,2026-08-19T19:00:01.656250,-0.090706
1787184001687500000,2026-08-19T19:00:01.687500,-0.054424
1787184001718750000,2026-08-19T19:00:01.718750,-0.018141
1787184001750000000,2026-08-19T19:00:01.750000,-0.072565
1787184001781250000,2026-08-19T19:00:01.781250,-0.054424
1787184001812500000,2026-08-19T19:00:01.812500,-0.018141
1787184001843750000,2026-08-19T19:00:01.843750,-0.253977
1787184001875000000,2026-08-19T19:00:01.875000,-0.090706
1787184001906250000,2026-08-19T19:00:01.906250,-0.181412
1787184001937500000,2026-08-19T19:00:01.937500,0.018141
1787184001968750000,2026-08-19T19:00:01.968750,0.090706
1787184002000000000,2026-08-19T19:00:02,0.308400
1787184002031250000,2026-08-19T19:00:02.031250,0.235835
1787184002062500000,2026-08-19T19:00:02.062500,0.417247
1787184002093750000,2026-08-19T19:00:02.093750,0.326541
1787184002125000000,2026-08-19T19:00:02.125000,0.290259
1787184002156250000,2026-08-19T19:00:02.156250,0.253977
1787184002187500000,2026-08-19T19:00:02.187500,-0.036282
1787184002218750000,2026-08-19T19:00:02.218750,0.181412
1787184002250000000,2026-08-19T19:00:02.250000,0.036282
1787184002281250000,2026-08-19T19:00:02.281250,-0.145129
1787184002312500000,2026-08-19T19:00:02.312500,0.054424
1787184002343750000,2026-08-19T19:00:02.343750,0.507953
1787184002375000000,2026-08-19T19:00:02.375000,-0.036282
1787184002406250000,2026-08-19T19:00:02.406250,0.072565
1787184002437500000,2026-08-19T19:00:02.437500,0.217694
1787184002468750000,2026-08-19T19:00:02.468750,0.090706
1787184002500000000,2026-08-19T19:00:02.500000,-0.018141
